sku,store,date,sales
1111,1018,12/8/2019,2
1111,1018,12/15/2019,8
1111,1018,12/22/2019,7
1111,1018,12/29/2019,18
1111,1019,1/6/2019,2
1111,1019,1/13/2019,9
1111,1019,1/20/2019,1
1111,1019,1/27/2019,7
1111,1019,2/3/2019,0
1111,1019,2/10/2019,3
1111,1019,2/17/2019,2
1111,1019,2/24/2019,2
1111,1019,3/3/2019,11
1111,1019,3/10/2019,7
1111,1019,3/17/2019,1
1111,1019,3/24/2019,3
1111,1019,3/31/2019,7
1111,1019,4/7/2019,5
1111,1019,4/14/2019,15
1111,1019,4/21/2019,5
1111,1019,4/28/2019,9
1111,1019,5/5/2019,3
1111,1019,5/12/2019,6
1111,1019,5/19/2019,6
1111,1019,5/26/2019,4
1111,1019,6/2/2019,19
1111,1019,6/9/2019,15
1111,1019,6/16/2019,60
1111,1019,6/23/2019,5
1111,1019,6/30/2019,1
1111,1019,7/7/2019,10
1111,1019,7/14/2019,9
1111,1019,7/21/2019,9
1111,1019,7/28/2019,6
1111,1019,8/4/2019,13
1111,1019,8/11/2019,20
1111,1019,8/18/2019,29
1111,1019,8/25/2019,3
1111,1019,9/1/2019,8
1111,1019,9/8/2019,20
1111,1019,9/15/2019,3
1111,1019,9/22/2019,9
1111,1019,9/29/2019,6
1111,1019,10/6/2019,15
1111,1019,10/13/2019,12
1111,1019,10/20/2019,28
1111,1019,10/27/2019,11
1111,1019,11/3/2019,22
1111,1019,11/10/2019,38
1111,1019,11/17/2019,5
1111,1019,11/24/2019,3
1111,1019,12/1/2019,5
1111,1019,12/8/2019,5
1111,1019,12/15/2019,5
1111,1019,12/22/2019,11
1111,1019,12/29/2019,3
1111,1020,1/6/2019,8
1111,1020,1/13/2019,9
1111,1020,1/20/2019,2
1111,1020,1/27/2019,3
1111,1020,2/3/2019,6
1111,1020,2/10/2019,3
1111,1020,2/17/2019,13
1111,1020,2/24/2019,12
1111,1020,3/3/2019,6
1111,1020,3/10/2019,4
1111,1020,3/17/2019,18
1111,1020,3/24/2019,7
1111,1020,3/31/2019,26
1111,1020,4/7/2019,5
1111,1020,4/14/2019,2
1111,1020,4/21/2019,2
1111,1020,4/28/2019,3
1111,1020,5/5/2019,6
1111,1020,5/12/2019,13
1111,1020,5/19/2019,9
1111,1020,5/26/2019,3
1111,1020,6/2/2019,1
1111,1020,6/9/2019,14
1111,1020,6/16/2019,21
1111,1020,6/23/2019,3
1111,1020,6/30/2019,13
1111,1020,7/7/2019,3
1111,1020,7/14/2019,15
1111,1020,7/21/2019,13
1111,1020,7/28/2019,5
1111,1020,8/4/2019,15
1111,1020,8/11/2019,4
1111,1020,8/18/2019,4
1111,1020,8/25/2019,7
1111,1020,9/1/2019,2
1111,1020,9/8/2019,15
1111,1020,9/15/2019,5
1111,1020,9/22/2019,2
1111,1020,9/29/2019,19
1111,1020,10/6/2019,19
1111,1020,10/13/2019,7
1111,1020,10/20/2019,6
1111,1020,10/27/2019,18
1111,1020,11/3/2019,1
1111,1020,11/10/2019,9
1111,1020,11/17/2019,2
1111,1020,11/24/2019,3
1111,1020,12/1/2019,6
1111,1020,12/8/2019,20
1111,1020,12/15/2019,2
1111,1020,12/22/2019,4
1111,1020,12/29/2019,15
1111,1021,1/6/2019,6
1111,1021,1/13/2019,15
1111,1021,1/20/2019,22
1111,1021,1/27/2019,6
1111,1021,2/3/2019,7
1111,1021,2/10/2019,33
1111,1021,2/17/2019,9
1111,1021,2/24/2019,8
1111,1021,3/3/2019,19
1111,1021,3/10/2019,5
1111,1021,3/17/2019,3
1111,1021,3/24/2019,19
1111,1021,3/31/2019,4
1111,1021,4/7/2019,5
1111,1021,4/14/2019,16
1111,1021,4/21/2019,16
1111,1021,4/28/2019,10
1111,1021,5/5/2019,6
1111,1021,5/12/2019,4
1111,1021,5/19/2019,3
1111,1021,5/26/2019,6
1111,1021,6/2/2019,28
1111,1021,6/9/2019,9
1111,1021,6/16/2019,9
1111,1021,6/23/2019,1
1111,1021,6/30/2019,12
1111,1021,7/7/2019,6
1111,1021,7/14/2019,4
1111,1021,7/21/2019,4
1111,1021,7/28/2019,5
1111,1021,8/4/2019,9
1111,1021,8/11/2019,4
1111,1021,8/18/2019,3
1111,1021,8/25/2019,3
1111,1021,9/1/2019,5
1111,1021,9/8/2019,3
1111,1021,9/15/2019,33
1111,1021,9/22/2019,2
1111,1021,9/29/2019,30
1111,1021,10/6/2019,21
1111,1021,10/13/2019,18
1111,1021,10/20/2019,6
1111,1021,10/27/2019,2
1111,1021,11/3/2019,4
1111,1021,11/10/2019,4
1111,1021,11/17/2019,3
1111,1021,11/24/2019,17
1111,1021,12/1/2019,19
1111,1021,12/8/2019,8
1111,1021,12/15/2019,2
1111,1021,12/22/2019,6
1111,1021,12/29/2019,4
1111,1022,1/6/2019,13
1111,1022,1/13/2019,5
1111,1022,1/20/2019,26
1111,1022,1/27/2019,4
1111,1022,2/3/2019,2
1111,1022,2/10/2019,50
1111,1022,2/17/2019,4
1111,1022,2/24/2019,10
1111,1022,3/3/2019,1
1111,1022,3/10/2019,14
1111,1022,3/17/2019,2
1111,1022,3/24/2019,9
1111,1022,3/31/2019,4
1111,1022,4/7/2019,4
1111,1022,4/14/2019,7
1111,1022,4/21/2019,8
1111,1022,4/28/2019,4
1111,1022,5/5/2019,15
1111,1022,5/12/2019,3
1111,1022,5/19/2019,10
1111,1022,5/26/2019,23
1111,1022,6/2/2019,3
1111,1022,6/9/2019,11
1111,1022,6/16/2019,7
1111,1022,6/23/2019,24
1111,1022,6/30/2019,3
1111,1022,7/7/2019,3
1111,1022,7/14/2019,4
1111,1022,7/21/2019,2
1111,1022,7/28/2019,12
1111,1022,8/4/2019,9
1111,1022,8/11/2019,4
1111,1022,8/18/2019,3
1111,1022,8/25/2019,9
1111,1022,9/1/2019,5
1111,1022,9/8/2019,4
1111,1022,9/15/2019,6
1111,1022,9/22/2019,6
1111,1022,9/29/2019,2
1111,1022,10/6/2019,9
1111,1022,10/13/2019,13
1111,1022,10/20/2019,20
1111,1022,10/27/2019,11
1111,1022,11/3/2019,13
1111,1022,11/10/2019,1
1111,1022,11/17/2019,13
1111,1022,11/24/2019,4
1111,1022,12/1/2019,5
1111,1022,12/8/2019,10
1111,1022,12/15/2019,0
1111,1022,12/22/2019,2
1111,1022,12/29/2019,23
1111,1023,1/6/2019,13
1111,1023,1/13/2019,30
1111,1023,1/20/2019,8
1111,1023,1/27/2019,1
1111,1023,2/3/2019,16
1111,1023,2/10/2019,22
1111,1023,2/17/2019,2
1111,1023,2/24/2019,2
1111,1023,3/3/2019,13
1111,1023,3/10/2019,17
1111,1023,3/17/2019,18
1111,1023,3/24/2019,20
1111,1023,3/31/2019,2
1111,1023,4/7/2019,2
1111,1023,4/14/2019,25
1111,1023,4/21/2019,11
1111,1023,4/28/2019,12
1111,1023,5/5/2019,24
1111,1023,5/12/2019,5
1111,1023,5/19/2019,2
1111,1023,5/26/2019,11
1111,1023,6/2/2019,4
1111,1023,6/9/2019,14
1111,1023,6/16/2019,6
1111,1023,6/23/2019,10
1111,1023,6/30/2019,13
1111,1023,7/7/2019,7
1111,1023,7/14/2019,14
1111,1023,7/21/2019,4
1111,1023,7/28/2019,7
1111,1023,8/4/2019,17
1111,1023,8/11/2019,10
1111,1023,8/18/2019,6
1111,1023,8/25/2019,7
1111,1023,9/1/2019,3
1111,1023,9/8/2019,6
1111,1023,9/15/2019,11
1111,1023,9/22/2019,7
1111,1023,9/29/2019,6
1111,1023,10/6/2019,8
1111,1023,10/13/2019,10
1111,1023,10/20/2019,4
1111,1023,10/27/2019,34
1111,1023,11/3/2019,2
1111,1023,11/10/2019,3
1111,1023,11/17/2019,12
1111,1023,11/24/2019,16
1111,1023,12/1/2019,5
1111,1023,12/8/2019,3
1111,1023,12/15/2019,4
1111,1023,12/22/2019,1
1111,1023,12/29/2019,20
1111,1024,1/6/2019,2
1111,1024,1/13/2019,1
1111,1024,1/20/2019,17
1111,1024,1/27/2019,20
1111,1024,2/3/2019,1
1111,1024,2/10/2019,11
1111,1024,2/17/2019,1
1111,1024,2/24/2019,11
1111,1024,3/3/2019,4
1111,1024,3/10/2019,3
1111,1024,3/17/2019,48
1111,1024,3/24/2019,2
1111,1024,3/31/2019,16
1111,1024,4/7/2019,2
1111,1024,4/14/2019,13
1111,1024,4/21/2019,3
1111,1024,4/28/2019,2
1111,1024,5/5/2019,9
1111,1024,5/12/2019,7
1111,1024,5/19/2019,11
1111,1024,5/26/2019,8
1111,1024,6/2/2019,11
1111,1024,6/9/2019,8
1111,1024,6/16/2019,2
1111,1024,6/23/2019,6
1111,1024,6/30/2019,5
1111,1024,7/7/2019,2
1111,1024,7/14/2019,12
1111,1024,7/21/2019,1
1111,1024,7/28/2019,7
1111,1024,8/4/2019,7
1111,1024,8/11/2019,8
1111,1024,8/18/2019,8
1111,1024,8/25/2019,34
1111,1024,9/1/2019,4
1111,1024,9/8/2019,1
1111,1024,9/15/2019,21
1111,1024,9/22/2019,11
1111,1024,9/29/2019,3
1111,1024,10/6/2019,18
1111,1024,10/13/2019,5
1111,1024,10/20/2019,7
1111,1024,10/27/2019,7
1111,1024,11/3/2019,5
1111,1024,11/10/2019,8
1111,1024,11/17/2019,2
1111,1024,11/24/2019,4
1111,1024,12/1/2019,2
1111,1024,12/8/2019,4
1111,1024,12/15/2019,8
1111,1024,12/22/2019,10
1111,1024,12/29/2019,1
1111,1025,1/6/2019,8
1111,1025,1/13/2019,4
1111,1025,1/20/2019,7
1111,1025,1/27/2019,5
1111,1025,2/3/2019,19
1111,1025,2/10/2019,18
1111,1025,2/17/2019,11
1111,1025,2/24/2019,2
1111,1025,3/3/2019,4
1111,1025,3/10/2019,1
1111,1025,3/17/2019,8
1111,1025,3/24/2019,6
1111,1025,3/31/2019,3
1111,1025,4/7/2019,5
1111,1025,4/14/2019,5
1111,1025,4/21/2019,7
1111,1025,4/28/2019,6
1111,1025,5/5/2019,8
1111,1025,5/12/2019,27
1111,1025,5/19/2019,2
1111,1025,5/26/2019,9
1111,1025,6/2/2019,7
1111,1025,6/9/2019,14
1111,1025,6/16/2019,2
1111,1025,6/23/2019,24
1111,1025,6/30/2019,9
1111,1025,7/7/2019,9
1111,1025,7/14/2019,15
1111,1025,7/21/2019,7
1111,1025,7/28/2019,2
1111,1025,8/4/2019,10
1111,1025,8/11/2019,12
1111,1025,8/18/2019,23
1111,1025,8/25/2019,22
1111,1025,9/1/2019,4
1111,1025,9/8/2019,1
1111,1025,9/15/2019,4
1111,1025,9/22/2019,13
1111,1025,9/29/2019,10
1111,1025,10/6/2019,8
1111,1025,10/13/2019,19
1111,1025,10/20/2019,4
1111,1025,10/27/2019,24
1111,1025,11/3/2019,11
1111,1025,11/10/2019,4
1111,1025,11/17/2019,6
1111,1025,11/24/2019,11
1111,1025,12/1/2019,5
1111,1025,12/8/2019,1
1111,1025,12/15/2019,19
1111,1025,12/22/2019,3
1111,1025,12/29/2019,8
1111,1026,1/6/2019,45
1111,1026,1/13/2019,7
1111,1026,1/20/2019,7
1111,1026,1/27/2019,2
1111,1026,2/3/2019,7
1111,1026,2/10/2019,7
1111,1026,2/17/2019,12
1111,1026,2/24/2019,29
1111,1026,3/3/2019,17
1111,1026,3/10/2019,7
1111,1026,3/17/2019,4
1111,1026,3/24/2019,6
1111,1026,3/31/2019,3
1111,1026,4/7/2019,2
1111,1026,4/14/2019,8
1111,1026,4/21/2019,13
1111,1026,4/28/2019,7
1111,1026,5/5/2019,8
1111,1026,5/12/2019,16
1111,1026,5/19/2019,12
1111,1026,5/26/2019,11
1111,1026,6/2/2019,3
1111,1026,6/9/2019,1
1111,1026,6/16/2019,3
1111,1026,6/23/2019,4
1111,1026,6/30/2019,6
1111,1026,7/7/2019,2
1111,1026,7/14/2019,9
1111,1026,7/21/2019,6
1111,1026,7/28/2019,1
1111,1026,8/4/2019,15
1111,1026,8/11/2019,16
1111,1026,8/18/2019,3
1111,1026,8/25/2019,3
1111,1026,9/1/2019,11
1111,1026,9/8/2019,6
1111,1026,9/15/2019,11
1111,1026,9/22/2019,9
1111,1026,9/29/2019,25
1111,1026,10/6/2019,1
1111,1026,10/13/2019,3
1111,1026,10/20/2019,11
1111,1026,10/27/2019,4
1111,1026,11/3/2019,1
1111,1026,11/10/2019,22
1111,1026,11/17/2019,5
1111,1026,11/24/2019,5
1111,1026,12/1/2019,20
1111,1026,12/8/2019,8
1111,1026,12/15/2019,11
1111,1026,12/22/2019,5
1111,1026,12/29/2019,9
1111,1027,1/6/2019,0
1111,1027,1/13/2019,4
1111,1027,1/20/2019,3
1111,1027,1/27/2019,30
1111,1027,2/3/2019,4
1111,1027,2/10/2019,4
1111,1027,2/17/2019,3
1111,1027,2/24/2019,7
1111,1027,3/3/2019,1
1111,1027,3/10/2019,20
1111,1027,3/17/2019,18
1111,1027,3/24/2019,5
1111,1027,3/31/2019,6
1111,1027,4/7/2019,7
1111,1027,4/14/2019,2
1111,1027,4/21/2019,1
1111,1027,4/28/2019,4
1111,1027,5/5/2019,5
1111,1027,5/12/2019,3
1111,1027,5/19/2019,8
1111,1027,5/26/2019,4
1111,1027,6/2/2019,8
1111,1027,6/9/2019,12
1111,1027,6/16/2019,4
1111,1027,6/23/2019,23
1111,1027,6/30/2019,2
1111,1027,7/7/2019,10
1111,1027,7/14/2019,2
1111,1027,7/21/2019,8
1111,1027,7/28/2019,1
1111,1027,8/4/2019,5
1111,1027,8/11/2019,23
1111,1027,8/18/2019,17
1111,1027,8/25/2019,30
1111,1027,9/1/2019,2
1111,1027,9/8/2019,14
1111,1027,9/15/2019,15
1111,1027,9/22/2019,9
1111,1027,9/29/2019,6
1111,1027,10/6/2019,8
1111,1027,10/13/2019,6
1111,1027,10/20/2019,2
1111,1027,10/27/2019,14
1111,1027,11/3/2019,9
1111,1027,11/10/2019,4
1111,1027,11/17/2019,7
1111,1027,11/24/2019,32
1111,1027,12/1/2019,2
1111,1027,12/8/2019,3
1111,1027,12/15/2019,5
1111,1027,12/22/2019,2
1111,1027,12/29/2019,38
1111,1028,1/6/2019,9
1111,1028,1/13/2019,4
1111,1028,1/20/2019,5
1111,1028,1/27/2019,8
1111,1028,2/3/2019,21
1111,1028,2/10/2019,1
1111,1028,2/17/2019,18
1111,1028,2/24/2019,14
1111,1028,3/3/2019,13
1111,1028,3/10/2019,24
1111,1028,3/17/2019,2
1111,1028,3/24/2019,20
1111,1028,3/31/2019,3
1111,1028,4/7/2019,1
1111,1028,4/14/2019,33
1111,1028,4/21/2019,2
1111,1028,4/28/2019,2
1111,1028,5/5/2019,2
1111,1028,5/12/2019,11
1111,1028,5/19/2019,24
1111,1028,5/26/2019,7
1111,1028,6/2/2019,43
1111,1028,6/9/2019,3
1111,1028,6/16/2019,4
1111,1028,6/23/2019,9
1111,1028,6/30/2019,4
1111,1028,7/7/2019,5
1111,1028,7/14/2019,18
1111,1028,7/21/2019,4
1111,1028,7/28/2019,4
1111,1028,8/4/2019,20
1111,1028,8/11/2019,25
1111,1028,8/18/2019,2
1111,1028,8/25/2019,1
1111,1028,9/1/2019,12
1111,1028,9/8/2019,2
1111,1028,9/15/2019,2
1111,1028,9/22/2019,2
1111,1028,9/29/2019,15
1111,1028,10/6/2019,5
1111,1028,10/13/2019,9
1111,1028,10/20/2019,15
1111,1028,10/27/2019,1
1111,1028,11/3/2019,3
1111,1028,11/10/2019,1
1111,1028,11/17/2019,4
1111,1028,11/24/2019,3
1111,1028,12/1/2019,9
1111,1028,12/8/2019,3
1111,1028,12/15/2019,1
1111,1028,12/22/2019,8
1111,1028,12/29/2019,15
1111,1029,1/6/2019,50
1111,1029,1/13/2019,11
1111,1029,1/20/2019,11
1111,1029,1/27/2019,3
1111,1029,2/3/2019,22
1111,1029,2/10/2019,8
1111,1029,2/17/2019,3
1111,1029,2/24/2019,11
1111,1029,3/3/2019,28
1111,1029,3/10/2019,1
1111,1029,3/17/2019,5
1111,1029,3/24/2019,11
1111,1029,3/31/2019,13
1111,1029,4/7/2019,5
1111,1029,4/14/2019,9
1111,1029,4/21/2019,15
1111,1029,4/28/2019,7
1111,1029,5/5/2019,20
1111,1029,5/12/2019,2
1111,1029,5/19/2019,16
1111,1029,5/26/2019,2
1111,1029,6/2/2019,3
1111,1029,6/9/2019,34
1111,1029,6/16/2019,10
1111,1029,6/23/2019,21
1111,1029,6/30/2019,1
1111,1029,7/7/2019,3
1111,1029,7/14/2019,0
1111,1029,7/21/2019,20
1111,1029,7/28/2019,2
1111,1029,8/4/2019,10
1111,1029,8/11/2019,14
1111,1029,8/18/2019,22
1111,1029,8/25/2019,0
1111,1029,9/1/2019,6
1111,1029,9/8/2019,15
1111,1029,9/15/2019,5
1111,1029,9/22/2019,6
1111,1029,9/29/2019,7
1111,1029,10/6/2019,4
1111,1029,10/13/2019,12
1111,1029,10/20/2019,7
1111,1029,10/27/2019,6
1111,1029,11/3/2019,8
1111,1029,11/10/2019,14
1111,1029,11/17/2019,2
1111,1029,11/24/2019,1
1111,1029,12/1/2019,7
1111,1029,12/8/2019,10
1111,1029,12/15/2019,4
1111,1029,12/22/2019,2
1111,1029,12/29/2019,2
1111,1030,1/6/2019,5
1111,1030,1/13/2019,5
1111,1030,1/20/2019,7
1111,1030,1/27/2019,19
1111,1030,2/3/2019,22
1111,1030,2/10/2019,2
1111,1030,2/17/2019,8
1111,1030,2/24/2019,22
1111,1030,3/3/2019,5
1111,1030,3/10/2019,30
1111,1030,3/17/2019,10
1111,1030,3/24/2019,8
1111,1030,3/31/2019,48
1111,1030,4/7/2019,5
1111,1030,4/14/2019,11
1111,1030,4/21/2019,1
1111,1030,4/28/2019,3
1111,1030,5/5/2019,6
1111,1030,5/12/2019,2
1111,1030,5/19/2019,17
1111,1030,5/26/2019,17
1111,1030,6/2/2019,2
1111,1030,6/9/2019,16
1111,1030,6/16/2019,6
1111,1030,6/23/2019,4
1111,1030,6/30/2019,5
1111,1030,7/7/2019,1
1111,1030,7/14/2019,12
1111,1030,7/21/2019,1
1111,1030,7/28/2019,17
1111,1030,8/4/2019,3
1111,1030,8/11/2019,9
1111,1030,8/18/2019,3
1111,1030,8/25/2019,9
1111,1030,9/1/2019,2
1111,1030,9/8/2019,15
1111,1030,9/15/2019,12
1111,1030,9/22/2019,1
1111,1030,9/29/2019,16
1111,1030,10/6/2019,13
1111,1030,10/13/2019,7
1111,1030,10/20/2019,4
1111,1030,10/27/2019,11
1111,1030,11/3/2019,3
1111,1030,11/10/2019,4
1111,1030,11/17/2019,11
1111,1030,11/24/2019,3
1111,1030,12/1/2019,14
1111,1030,12/8/2019,5
1111,1030,12/15/2019,21
1111,1030,12/22/2019,1
1111,1030,12/29/2019,11
1111,1031,1/6/2019,1
1111,1031,1/13/2019,4
1111,1031,1/20/2019,7
1111,1031,1/27/2019,4
1111,1031,2/3/2019,60
1111,1031,2/10/2019,10
1111,1031,2/17/2019,6
1111,1031,2/24/2019,2
1111,1031,3/3/2019,9
1111,1031,3/10/2019,19
1111,1031,3/17/2019,10
1111,1031,3/24/2019,19
1111,1031,3/31/2019,3
1111,1031,4/7/2019,6
1111,1031,4/14/2019,31
1111,1031,4/21/2019,20
1111,1031,4/28/2019,30
1111,1031,5/5/2019,16
1111,1031,5/12/2019,9
1111,1031,5/19/2019,8
1111,1031,5/26/2019,2
1111,1031,6/2/2019,6
1111,1031,6/9/2019,2
1111,1031,6/16/2019,10
1111,1031,6/23/2019,16
1111,1031,6/30/2019,5
1111,1031,7/7/2019,6
1111,1031,7/14/2019,3
1111,1031,7/21/2019,5
1111,1031,7/28/2019,23
1111,1031,8/4/2019,8
1111,1031,8/11/2019,3
1111,1031,8/18/2019,2
1111,1031,8/25/2019,9
1111,1031,9/1/2019,5
1111,1031,9/8/2019,2
1111,1031,9/15/2019,2
1111,1031,9/22/2019,16
1111,1031,9/29/2019,5
1111,1031,10/6/2019,9
1111,1031,10/13/2019,45
1111,1031,10/20/2019,22
1111,1031,10/27/2019,3
1111,1031,11/3/2019,5
1111,1031,11/10/2019,2
1111,1031,11/17/2019,32
1111,1031,11/24/2019,36
1111,1031,12/1/2019,3
1111,1031,12/8/2019,8
1111,1031,12/15/2019,14
1111,1031,12/22/2019,3
1111,1031,12/29/2019,6
1111,1032,1/6/2019,16
1111,1032,1/13/2019,14
1111,1032,1/20/2019,4
1111,1032,1/27/2019,13
1111,1032,2/3/2019,20
1111,1032,2/10/2019,10
1111,1032,2/17/2019,5
1111,1032,2/24/2019,9
1111,1032,3/3/2019,4
1111,1032,3/10/2019,8
1111,1032,3/17/2019,22
1111,1032,3/24/2019,2
1111,1032,3/31/2019,4
1111,1032,4/7/2019,2
1111,1032,4/14/2019,4
1111,1032,4/21/2019,6
1111,1032,4/28/2019,25
1111,1032,5/5/2019,2
1111,1032,5/12/2019,9
1111,1032,5/19/2019,2
1111,1032,5/26/2019,27
1111,1032,6/2/2019,20
1111,1032,6/9/2019,12
1111,1032,6/16/2019,5
1111,1032,6/23/2019,2
1111,1032,6/30/2019,1
1111,1032,7/7/2019,10
1111,1032,7/14/2019,10
1111,1032,7/21/2019,2
1111,1032,7/28/2019,13
1111,1032,8/4/2019,10
1111,1032,8/11/2019,1
1111,1032,8/18/2019,0
1111,1032,8/25/2019,5
1111,1032,9/1/2019,6
1111,1032,9/8/2019,0
1111,1032,9/15/2019,11
1111,1032,9/22/2019,9
1111,1032,9/29/2019,6
1111,1032,10/6/2019,6
1111,1032,10/13/2019,9
1111,1032,10/20/2019,2
1111,1032,10/27/2019,7
1111,1032,11/3/2019,1
1111,1032,11/10/2019,2
1111,1032,11/17/2019,18
1111,1032,11/24/2019,5
1111,1032,12/1/2019,3
1111,1032,12/8/2019,2
1111,1032,12/15/2019,5
1111,1032,12/22/2019,8
1111,1032,12/29/2019,16
1111,1033,1/6/2019,14
1111,1033,1/13/2019,10
1111,1033,1/20/2019,13
1111,1033,1/27/2019,11
1111,1033,2/3/2019,12
1111,1033,2/10/2019,2
1111,1033,2/17/2019,2
1111,1033,2/24/2019,1
1111,1033,3/3/2019,1
1111,1033,3/10/2019,6
1111,1033,3/17/2019,4
1111,1033,3/24/2019,2
1111,1033,3/31/2019,2
1111,1033,4/7/2019,10
1111,1033,4/14/2019,33
1111,1033,4/21/2019,12
1111,1033,4/28/2019,16
1111,1033,5/5/2019,1
1111,1033,5/12/2019,6
1111,1033,5/19/2019,22
1111,1033,5/26/2019,19
1111,1033,6/2/2019,14
1111,1033,6/9/2019,12
1111,1033,6/16/2019,3
1111,1033,6/23/2019,20
1111,1033,6/30/2019,5
1111,1033,7/7/2019,4
1111,1033,7/14/2019,7
1111,1033,7/21/2019,0
1111,1033,7/28/2019,5
1111,1033,8/4/2019,26
1111,1033,8/11/2019,10
1111,1033,8/18/2019,0
1111,1033,8/25/2019,3
1111,1033,9/1/2019,22
1111,1033,9/8/2019,13
1111,1033,9/15/2019,22
1111,1033,9/22/2019,2
1111,1033,9/29/2019,17
1111,1033,10/6/2019,1
1111,1033,10/13/2019,11
1111,1033,10/20/2019,16
1111,1033,10/27/2019,13
1111,1033,11/3/2019,6
1111,1033,11/10/2019,3
1111,1033,11/17/2019,6
1111,1033,11/24/2019,24
1111,1033,12/1/2019,1
1111,1033,12/8/2019,30
1111,1033,12/15/2019,2
1111,1033,12/22/2019,12
1111,1033,12/29/2019,49
1111,1034,1/6/2019,5
1111,1034,1/13/2019,4
1111,1034,1/20/2019,2
1111,1034,1/27/2019,7
1111,1034,2/3/2019,23
1111,1034,2/10/2019,5
1111,1034,2/17/2019,12
1111,1034,2/24/2019,17
1111,1034,3/3/2019,15
1111,1034,3/10/2019,12
1111,1034,3/17/2019,24
1111,1034,3/24/2019,7
1111,1034,3/31/2019,2
1111,1034,4/7/2019,20
1111,1034,4/14/2019,12
1111,1034,4/21/2019,5
1111,1034,4/28/2019,40
1111,1034,5/5/2019,10
1111,1034,5/12/2019,6
1111,1034,5/19/2019,2
1111,1034,5/26/2019,1
1111,1034,6/2/2019,4
1111,1034,6/9/2019,1
1111,1034,6/16/2019,8
1111,1034,6/23/2019,1
1111,1034,6/30/2019,3
1111,1034,7/7/2019,3
1111,1034,7/14/2019,18
1111,1034,7/21/2019,5
1111,1034,7/28/2019,2
1111,1034,8/4/2019,21
1111,1034,8/11/2019,2
1111,1034,8/18/2019,1
1111,1034,8/25/2019,5
1111,1034,9/1/2019,11
1111,1034,9/8/2019,2
1111,1034,9/15/2019,11
1111,1034,9/22/2019,6
1111,1034,9/29/2019,9
1111,1034,10/6/2019,26
1111,1034,10/13/2019,5
1111,1034,10/20/2019,8
1111,1034,10/27/2019,13
1111,1034,11/3/2019,7
1111,1034,11/10/2019,11
1111,1034,11/17/2019,12
1111,1034,11/24/2019,13
1111,1034,12/1/2019,5
1111,1034,12/8/2019,10
1111,1034,12/15/2019,1
1111,1034,12/22/2019,10
1111,1034,12/29/2019,2
1111,1035,1/6/2019,5
1111,1035,1/13/2019,9
1111,1035,1/20/2019,19
1111,1035,1/27/2019,13
1111,1035,2/3/2019,1
1111,1035,2/10/2019,8
1111,1035,2/17/2019,4
1111,1035,2/24/2019,37
1111,1035,3/3/2019,4
1111,1035,3/10/2019,13
1111,1035,3/17/2019,13
1111,1035,3/24/2019,24
1111,1035,3/31/2019,3
1111,1035,4/7/2019,8
1111,1035,4/14/2019,13
1111,1035,4/21/2019,7
1111,1035,4/28/2019,9
1111,1035,5/5/2019,3
1111,1035,5/12/2019,9
1111,1035,5/19/2019,5
1111,1035,5/26/2019,29
1111,1035,6/2/2019,7
1111,1035,6/9/2019,15
1111,1035,6/16/2019,3
1111,1035,6/23/2019,1
1111,1035,6/30/2019,8
1111,1035,7/7/2019,1
1111,1035,7/14/2019,7
1111,1035,7/21/2019,9
1111,1035,7/28/2019,7
1111,1035,8/4/2019,6
1111,1035,8/11/2019,12
1111,1035,8/18/2019,27
1111,1035,8/25/2019,7
1111,1035,9/1/2019,1
1111,1035,9/8/2019,5
1111,1035,9/15/2019,1
1111,1035,9/22/2019,4
1111,1035,9/29/2019,3
1111,1035,10/6/2019,6
1111,1035,10/13/2019,6
1111,1035,10/20/2019,12
1111,1035,10/27/2019,6
1111,1035,11/3/2019,7
1111,1035,11/10/2019,5
1111,1035,11/17/2019,7
1111,1035,11/24/2019,4
1111,1035,12/1/2019,7
1111,1035,12/8/2019,6
1111,1035,12/15/2019,3
1111,1035,12/22/2019,24
1111,1035,12/29/2019,7
1111,1036,1/6/2019,0
1111,1036,1/13/2019,22
1111,1036,1/20/2019,8
1111,1036,1/27/2019,9
1111,1036,2/3/2019,19
1111,1036,2/10/2019,8
1111,1036,2/17/2019,8
1111,1036,2/24/2019,15
1111,1036,3/3/2019,2
1111,1036,3/10/2019,13
1111,1036,3/17/2019,13
1111,1036,3/24/2019,9
1111,1036,3/31/2019,1
1111,1036,4/7/2019,3
1111,1036,4/14/2019,4
1111,1036,4/21/2019,4
1111,1036,4/28/2019,13
1111,1036,5/5/2019,12
1111,1036,5/12/2019,2
1111,1036,5/19/2019,13
1111,1036,5/26/2019,5
1111,1036,6/2/2019,6
1111,1036,6/9/2019,8
1111,1036,6/16/2019,8
1111,1036,6/23/2019,12
1111,1036,6/30/2019,15
1111,1036,7/7/2019,14
1111,1036,7/14/2019,16
1111,1036,7/21/2019,6
1111,1036,7/28/2019,11
1111,1036,8/4/2019,5
1111,1036,8/11/2019,3
1111,1036,8/18/2019,25
1111,1036,8/25/2019,8
1111,1036,9/1/2019,9
1111,1036,9/8/2019,4
1111,1036,9/15/2019,10
1111,1036,9/22/2019,14
1111,1036,9/29/2019,7
1111,1036,10/6/2019,5
1111,1036,10/13/2019,6
1111,1036,10/20/2019,1
1111,1036,10/27/2019,2
1111,1036,11/3/2019,29
